"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x550730704","x1085204838747701249",2019-01-15 15:59:30,"WendyLongNY","Breaking news:  we will have an Attorney General who directly, correctly answers an absurd question.  

And who knows what is a crime, and what’s not a crime. https://t.co/ONn23wd0Dh","Twitter for iPhone",158,,,,FALSE,FALSE,11,2,,,,,,"http://pbs.twimg.com/media/Dw9sC_aWoAIMsnY.jpg","https://t.co/ONn23wd0Dh","https://twitter.com/WendyLongNY/status/1085204838747701249/photo/1","photo","http://pbs.twimg.com/media/Dw9sC_aWoAIMsnY.jpg","https://t.co/ONn23wd0Dh","https://twitter.com/WendyLongNY/status/1085204838747701249/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1085204838747701249","Wendy Long","New York, USA","Mother, former clerk Justice Thomas, former GOP / Conservative nominee for U.S. Senate in New York. America is the greatest country the world has seen. #MAGA",,FALSE,8188,43,130,983,1392,2012-04-11 05:40:05,TRUE,,,"en","https://pbs.twimg.com/profile_banners/550730704/1506765422","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1045763548742184960/niGblOB-_normal.jpg"
"x25244678","x1024957813968318465",2018-08-02 09:59:20,"magabo","@Ryanair where is my suitcase? Why, after 4 days, have I not received an email about the status of my lugagge? Why does no one answer the phones at any of your contact numbers? Why is the baggage tracking page giving an error? WTF?","Twitter Web Client",231,,"x1542862735","Ryanair",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x1542862735","Ryanair","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1024957813968318465","Maga Bo","Rio de Janeiro","Transnational Bass","http://t.co/cgkK0byUGJ",FALSE,813,18,35,78,18,2009-03-19 05:29:54,FALSE,"http://t.co/cgkK0byUGJ","http://www.magabo.com","en","https://pbs.twimg.com/profile_banners/25244678/1462155431","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/509003248364040192/yDa1t3dW_normal.jpeg"
"x62848007","x1026699741105553410",2018-08-07 05:21:08,"JennaReneeFit","Sug with her beautiful smile.  😂🤥 https://t.co/n9KB6gQDFe","Instagram",57,,,,FALSE,FALSE,10,0,,,"instagram.com/p/BmKm1srF1dG/…","https://t.co/n9KB6gQDFe","https://www.instagram.com/p/BmKm1srF1dG/?utm_source=ig_twitter_share&igshid=eony0bjy2x5m",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1026699741105553410","Jenna Renee","ormond beach FL","Fashion,Fitness,Glamour,Swimwear--you pick! Cover Model • Barrel Racer • MAGA 🇺🇸 #2a",,FALSE,31771,357,385,7411,1047,2009-08-04 15:39:00,FALSE,,,"en","https://pbs.twimg.com/profile_banners/62848007/1488519201","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/747286812654108672/s_ZlZ0eF_normal.jpg"
"x3387768435","x1030285190302711809",2018-08-17 02:48:25,"unitegop","@EricTrump Loyalty stretches as far as your dollar does. Maybe you should print yourself some more then.","Twitter for iPhone",93,"x1030273215141175298","x39349894","EricTrump",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x39349894","EricTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1030285190302711809","Unite GOP","Miami, FL","#MAGA #MAGA #MAGA 💸💸💸 want MAGA madness #followUNITEGOP",,FALSE,641,86,11,388,456,2015-07-22 19:09:49,FALSE,,,"en","https://pbs.twimg.com/profile_banners/3387768435/1523065744","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/976166958868639745/52GlKSVr_normal.jpg"
"x50777555","x1085600925169836032",2019-01-16 18:13:24,"cologop","Big shout out to @jimsmallwood for taking the time to speak with @dcsdk12 students this morning at @CASBConnect day at the Capitol. @ColoSenGOP #coleg https://t.co/eDuA8l77yr","Twitter for iPhone",140,,,,FALSE,TRUE,0,5,,,,,,,,,,,,,,"x4441885605 x28452689 x91156290 x429295883","CASBMattCook jimsmallwood dcsdk12 CASBConnect","en",,,,,,,,,,,,,,,,"x1085587547151953921","Big shout out to @jimsmallwood for taking the time to speak with @dcsdk12 students this morning at @CASBConnect day at the Capitol. @ColoSenGOP #coleg https://t.co/eDuA8l77yr",2019-01-16 17:20:15,"Twitter for Android",6,5,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1085600925169836032","The Colorado GOP","Greenwood Village, CO","Official account of the Colorado Republican Party. #MAGA","https://t.co/qabeekwcEZ",FALSE,10539,785,299,9800,2347,2009-06-25 21:33:45,TRUE,"https://t.co/qabeekwcEZ","http://www.cologop.org","en","https://pbs.twimg.com/profile_banners/50777555/1416499524","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/786742408419487744/vkM2HMAg_normal.jpg"
"x17179112","x1085697582834376704",2019-01-17 00:37:29,"thedomains","Booking the Week's #1 Domain Sale Should Have the Former Owner of https://t.co/yHWWTzXTgt Feeling a Lot Better!: https://t.co/6CGNY3gtcx #domains https://t.co/UhwiRmd6GT","Twitter for iPhone",140,,,,FALSE,TRUE,0,7,,,"ILL.com","https://t.co/yHWWTzXTgt","http://ILL.com",,,,,,,,,"x18345226","DNJournal","en",,,,,,,,,,,,,,,,"x1085675093286678528","Booking the Week's #1 Domain Sale Should Have the Former Owner of https://t.co/yHWWTzXTgt Feeling a Lot Better!: https://t.co/6CGNY3gtcx #domains https://t.co/UhwiRmd6GT",2019-01-16 23:08:07,"Twitter Web Client",5,7,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1085697582834376704","The Domains","Florida USA","Domain Investor, Blogger on Domain Industry; Domain Sales, Branding; Internet & Economic News; Crypto; Pop Culture; Retired Lawyer; #MAGA","https://t.co/hoSXoeqZqf",FALSE,27672,487,624,67934,51766,2008-11-05 03:01:09,FALSE,"https://t.co/hoSXoeqZqf","http://TheDomains.com","en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/944944348457832448/AREGprTu_normal.jpg"
"x2838021185","x1085025782404186112",2019-01-15 04:07:59,"IAshokkverma","#ArmyDay

हर भारतीय इस बात पर गर्व करता है कि 'भारतीय सेना शक्तिशाली, आधुनिक, सर्वश्रेष्ठ एवं उच्च मनोबल के साथ सदैव तैयार है।' हमारा देश के प्रति दायित्व हमारे प्रेरणा का अजस्र स्रोत है।

#NationFirst #राष्ट्रसर्वोपरि 
@SpokespersonMoD @PIB_India @IAF_MCC @indiannavy @PTI_News https://t.co/kCoEwVYy2A","Twitter for Android",139,,,,FALSE,TRUE,0,573,"ArmyDay",,,,,,,,,,,,,"x1227253801","adgpi","hi",,,,,,,,,,,,,,,,"x1084367248213585920","#ArmyDay

हर भारतीय इस बात पर गर्व करता है कि 'भारतीय सेना शक्तिशाली, आधुनिक, सर्वश्रेष्ठ एवं उच्च मनोबल के साथ सदैव तैयार है।' हमारा देश के प्रति दायित्व हमारे प्रेरणा का अजस्र स्रोत है।

#NationFirst #राष्ट्रसर्वोपरि 
@SpokespersonMoD @PIB_India @IAF_MCC @indiannavy @PTI_News https://t.co/kCoEwVYy2A",2019-01-13 08:31:13,"Twitter for Android",2543,573,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1085025782404186112","Ashok","","Broadcast Specialist, Audio/Video Analyst, Krav Maga, Motivational Speaker. in tweets personal view.",,FALSE,27571,14,51,142,10,2014-10-20 12:40:17,FALSE,,,"en","https://pbs.twimg.com/profile_banners/2838021185/1482403498","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/811885052346830848/-kzZkGiI_normal.jpg"
"x18154797","x1085652117627428865",2019-01-16 21:36:49,"joeygilbertinc","So. Damn. GOOD! Rep. Dan Crenshaw’s breakdown of GOP plan for border security makes Dems look even WORSE (watch) https://t.co/eTrA7kfSwQ","Twitter for iPhone",140,,,,FALSE,TRUE,0,5281,,,,,,,,,,,,,,"x39344374","DonaldJTrumpJr","en",,,,,,,,,,,,,,,,"x1085644724696838144","So. Damn. GOOD! Rep. Dan Crenshaw’s breakdown of GOP plan for border security makes Dems look even WORSE (watch) https://t.co/eTrA7kfSwQ",2019-01-16 21:07:27,"Twitter for iPhone",12290,5281,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1085652117627428865","JG","Reno | Las Vegas, Nevada","Govt Affairs | Criminal Lawyer | Marijuana Special Use Lawyer | Former WBO-NABO & WBC-USNBC Middleweight Boxing Champion | 21-3 (17KO) #RenoTahoe #MAGA","https://t.co/jtRf9lcrmq",FALSE,9103,3058,127,51894,41886,2008-12-16 03:22:51,TRUE,"https://t.co/jtRf9lcrmq","http://joeygilbertlaw.com","en","https://pbs.twimg.com/profile_banners/18154797/1520441497","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/932864126862336000/DljgY40f_normal.jpg"
"x26917457","x1084586062306033664",2019-01-13 23:00:42,"NicoRealNSE","BLACK Hooters Waitress Goes Off On Customer For Wearing Trump Hat! https://t.co/Z1m1jF0lCC via #Sotonation #tommysotomayor","Twitter for iPhone",122,,,,FALSE,FALSE,0,0,"Sotonation tommysotomayor",,"youtu.be/3Ei4RCb31fM","https://t.co/Z1m1jF0lCC","https://youtu.be/3Ei4RCb31fM",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1084586062306033664","RealNSE.com","Tampa, Fl","Founder & head writer of https://t.co/JPvVJcxB4B - Real News, Sports and Ent. | Conservative, #MAGA, Wrestling & UFC fan, journalist | #Kratom advocate #iAmKratom","https://t.co/PGGIZR4BXY",FALSE,24304,14063,357,23137,3435,2009-03-27 01:46:38,FALSE,"https://t.co/PGGIZR4BXY","https://RealNSE.com","en","https://pbs.twimg.com/profile_banners/26917457/1500597930","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/1053728787370819585/RHj_oXe0_normal.jpg"
"x4686567074","x1085693309694013440",2019-01-17 00:20:30,"AngeloRayGomez","NEW:  Feds arrest Georgia man suspected of plotting attack Washington Monument, White House and Lincoln Memorial with weapons and explosives.  Per court documents - man had ""hand-drawn diagram of ground floor of the West Wing""","Twitter for iPhone",140,,,,FALSE,TRUE,0,1574,,,,,,,,,,,,,,"x20280088","MacFarlaneNews","en",,,,,,,,,,,,,,,,"x1085664108614168582","NEW:  Feds arrest Georgia man suspected of plotting attack Washington Monument, White House and Lincoln Memorial with weapons and explosives.  Per court documents - man had ""hand-drawn diagram of ground floor of the West Wing""",2019-01-16 22:24:28,"TweetDeck",1797,1574,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1085693309694013440","Angelo Ray Gomez","Henderson, NV","Gay Trump Supporter standing with President Trump to MAGA. Youngest political candidate in Henderson, NV History . Future 👮🏼‍♂️. Engaged💍","https://t.co/U7NW01F9GS",FALSE,37953,6517,273,34647,61826,2016-01-01 02:29:17,TRUE,"https://t.co/U7NW01F9GS","https://www.instagram.com/angeloraygomez/","en","https://pbs.twimg.com/profile_banners/4686567074/1543706371",,"http://pbs.twimg.com/profile_images/1082843095308193792/UY3cFpro_normal.jpg"
"x245702968","x1069827214240288773",2018-12-04 05:34:18,"AjaiRao","This is my cherry's habbit of sleep,,If I put her on bed she cries🤔,,..she is daddy's girl 😍😘😘😘😘😘
And I swear, the experience is heaven ❤ https://t.co/YiKXxmceqD","Twitter for Android",137,,,,FALSE,FALSE,2384,111,,,,,,"http://pbs.twimg.com/media/DtjKJ_QWsAAHlrg.jpg","https://t.co/YiKXxmceqD","https://twitter.com/AjaiRao/status/1069827214240288773/photo/1","photo","http://pbs.twimg.com/media/DtjKJ_QWsAAHlrg.jpg","https://t.co/YiKXxmceqD","https://twitter.com/AjaiRao/status/1069827214240288773/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1069827214240288773","Ajai Rao","Bengaluru,India","Cine Actor, Producer: Kannada Movies, Now working on  'Thayige Takka Maga'","https://t.co/IZYQ8MPoGC",FALSE,44872,47,22,659,71,2011-02-01 08:36:02,FALSE,"https://t.co/IZYQ8MPoGC","http://www.facebook.com/AjaiRao","en","https://pbs.twimg.com/profile_banners/245702968/1515227969","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/949559383398084608/3jB4iwsp_normal.jpg"
"x19075796","x1085686698816745473",2019-01-16 23:54:14,"CynthiaRoldan","I can't even on why people say this commercial is bad. https://t.co/bNYZ1PH2NB","Twitter for Android",78,,,,FALSE,FALSE,1,0,,,"bostonglobe.com/lifestyle/2019…","https://t.co/bNYZ1PH2NB","https://www.bostonglobe.com/lifestyle/2019/01/15/the-backlash-gillette-exactly-why-needed/PnO4dpkyoTFYgh1LcIe5HO/story.html",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1085686698816745473","Cynthia Roldán","Richland County, SC","@RCSD Public Information Officer | Former journo | Krav-Maga-trained Capoeirista | So say we all | #YoSoyBoricua","https://t.co/EBUIlDjc7v",FALSE,4729,1237,220,22675,4330,2009-01-16 17:17:34,TRUE,"https://t.co/EBUIlDjc7v","http://CynthiaRoldan.com","en","https://pbs.twimg.com/profile_banners/19075796/1534449463","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/966330148328034304/mHhJpONg_normal.jpg"
"x20621763","x1084840835664019456",2019-01-14 15:53:05,"SCHouseGOP","Wishing Rep. @CogswellWilliam a very happy birthday!! We hope you have a great day 🎉🎉","Twitter for iPhone",85,,,,FALSE,FALSE,3,0,,,,,,,,,,,,,,"x1284596785","CogswellWilliam","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1084840835664019456","SC House GOP Caucus","Columbia, SC","Official account for the S.C. House Republican Majority led by Majority Leader @GarySimrill // For media inquiries email: schousegop@gmail.com #MAGA","https://t.co/KEfAI7HjDO",FALSE,8690,2436,219,4445,593,2009-02-11 20:05:36,FALSE,"https://t.co/KEfAI7HjDO","http://www.schousegop.org","en","https://pbs.twimg.com/profile_banners/20621763/1418070807","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/1191429048/SCGOP_logo_4color_sunburst_normal.jpg"
"x50130164","x1080168306076774400",2019-01-01 18:26:07,"RStephenson5","@realDonaldTrump You are an embarrassment.","Twitter Web Client",25,"x1080088373451206656","x25073877","realDonaldTrump",FALSE,FALSE,4,0,,,,,,,,,,,,,,"x25073877","realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1080168306076774400","Bipolar Bestseller 🌊🌊🌊","Texas","MH Advocate. Bipolar Warrior. Irish. Best Selling Author.  Check out my books below. Veteran. Retired LEO. Ex-GOP Liberal. 🚫MAGA. #FBR #BlueWave","https://t.co/IAe0tktTYk",FALSE,39759,23396,628,52979,3283,2009-06-23 22:52:40,FALSE,"https://t.co/IAe0tktTYk","https://amzn.to/2IkOECw","en","https://pbs.twimg.com/profile_banners/50130164/1540656254","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1045465503475601409/TIzm1yuy_normal.jpg"
"x29620795","x1085701550150950912",2019-01-17 00:53:15,"HouseMusicTV","@realDonaldTrump doesn't need #PowerlessPelosi &amp; Dems approval to build the wall and we the American People know it !","Twitter for iPhone",121,,"x25073877","realDonaldTrump",FALSE,FALSE,0,0,"PowerlessPelosi",,,,,,,,,,,,,"x25073877","realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1085701550150950912","HOUSE MUSIC TV","Wherever I may roam . . .","DJ, Producer, Writer, Chef, Traveler . . . I've got the red pills ! #Qarmy #Qanon #MAGA WWG1WGA","https://t.co/44yBjqaXh7",FALSE,38628,811,165,21040,1544,2009-04-08 02:46:17,FALSE,"https://t.co/44yBjqaXh7","http://www.housemusictv.com","en","https://pbs.twimg.com/profile_banners/29620795/1413651826","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1227942937/hmtv_300x300_normal.png"
"x14314243",,,"NSPrimate",,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA",,"Eric","Los Angeles, CA","MAGA",,TRUE,311,110,12,1,6,2008-04-06 04:33:11,FALSE,,,"en","https://pbs.twimg.com/profile_banners/14314243/1376462566","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/780279431285792769/aDPHlWhj_normal.jpg"
"x428081159","x1085585337655660546",2019-01-16 17:11:28,"FFRNewsNet1","The latest #FFRNN MILITARY-INDUSTRIAL MAFIA ! https://t.co/sFDBFOxWfU Thanks to @Flyover_Country @niceness_9_8 @oafkelly #pentagon #isis","Paper.li",136,,,,FALSE,FALSE,0,0,"FFRNN pentagon isis",,"paper.li/FreedomFighte2…","https://t.co/sFDBFOxWfU","https://paper.li/FreedomFighte21/1361045250?edition_id=c25fe100-19b1-11e9-aee0-002590a5ba2d",,,,,,,,,"x56497037 x1618111063 x954163483314216960","Flyover_Country niceness_9_8 oafkelly","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1085585337655660546","FreedomFighterReport","USA","#FFRNN Where Truth Meets Power!  FreedomFighterReport & 11 Other LIBERTY NEWSPAPERS DAILY http://t.co/EyJQ7RUl  #MAGA #TGDN   #WWG1WGA  #WETHEPEOPLE","http://t.co/1MvBobH3DV",FALSE,48656,31097,813,255633,434,2011-12-04 09:45:48,FALSE,"http://t.co/1MvBobH3DV","http://paper.li/FreedomFighte21/1340121163","en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1673061660/landofthefree_normal.jpg"
"x94680448","x1060237269506969600",2018-11-07 18:27:17,"KravMagaLA","He said “give me your gun.” I said “come and take it.” Thank you @kravmagabolzano • #Gun #KravMaga #Krav #RoyElghanayan #REKM https://t.co/gbT5LWMNgM","Facebook",149,,,,FALSE,FALSE,1,0,"Gun KravMaga Krav RoyElghanayan REKM",,"facebook.com/RoyElghanayan/…","https://t.co/gbT5LWMNgM","https://www.facebook.com/RoyElghanayan/videos/335661606982170/",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1060237269506969600","REKM | Krav Maga LA","Los Angeles, CA","REKM is the Official National Training Center of Israeli Self Defense & Tactical Shooting in the U.S. directly associated with the Israeli Special Forces (ISF)","http://t.co/KQ7xLSiCMy",FALSE,2066,110,24,2074,0,2009-12-05 00:15:48,FALSE,"http://t.co/KQ7xLSiCMy","http://www.REKM.com","en","https://pbs.twimg.com/profile_banners/94680448/1453336671","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/492473653116674048/z8OJCtT4_normal.jpeg"
"x12591732","x1085684949171273728",2019-01-16 23:47:17,"raywatts","@JamesAGagliano So not only stupid, but also a disgusting pig.","Twitter for iPhone",46,"x1085658511277678592","x1520637229","JamesAGagliano",FALSE,FALSE,0,1,,,,,,,,,,,,,,"x1520637229","JamesAGagliano","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1085684949171273728","Zhivago of Tookland❌","South Tookland","#Christian #family #ccot #tcot #2A #prolife #conservative #MAGA And now abides faith, hope, love, these three; but the greatest of these is love. —1Co 13:13","https://t.co/KkeUwJAIsM",FALSE,17045,7815,446,140015,13267,2008-01-23 12:50:18,FALSE,"https://t.co/KkeUwJAIsM","https://twitter.com/raywatts","en","https://pbs.twimg.com/profile_banners/12591732/1546920755","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/3052112347/2121ad8606c64754588ae06bc1392ac5_normal.jpeg"
"x1534035715","x1085691701396672515",2019-01-17 00:14:07,"LoriAMooreKY","Newly-Married Couple Make Plea After Wedding Photographer is Mugged, Images Taken #Fstoppers https://t.co/qCZSxS2Tbd","Twitter Web Client",116,,,,FALSE,FALSE,0,0,"Fstoppers",,"fstoppers.com/wedding/newly-…","https://t.co/qCZSxS2Tbd","https://fstoppers.com/wedding/newly-married-couple-make-plea-after-wedding-photographer-mugged-images-taken-328770",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1085691701396672515","Lori A. Moore","Louisville, KY","#Author  #Traveler  #travel #mildcognitiveimpairment #MCI #dementia #alzheimers #books #MAGA #KAG #christian #conservative #GoBigBlue #BBN",,FALSE,18908,11060,661,8818,8722,2013-06-20 14:07:59,FALSE,,,"en","https://pbs.twimg.com/profile_banners/1534035715/1499525904","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/825516651093360642/LIR1nH8B_normal.jpg"
