"","listing_id","id","date","reviewer_id","reviewer_name","comments","city"
"8707",14824298,261535347,2018-05-06,177403294,"Minaz","Lovely place and very cozy and homely. Would stay there again.","Denver"
"8708",13156741,317180508,2018-09-01,114230255,"William","Nice place to stay while visiting Denver! Good location relatively close to everything downtown. Very clean place, good parking, and a safe feeling neighborhood. Would recommend.","Denver"
"8709",19000219,256822774,2018-04-23,139395178,"Elizabeth","Definitely would book again ! 7 king size beds in each room with so much space and amenities. That master bedroom was perfect & the back yard is huge! Also so happy it was only 20 min away with traffic from the center of the city . So amazing!","Denver"
"8710",26805954,346431844,2018-11-08,19545286,"Laura","The place is very cozy, the entire home is very available. The room is very clean and Josh is great with timely responses and instructions on how to get in. I definitely recommend this place!","Denver"
"8711",22884861,346707580,2018-11-09,9026707,"Emily","Lovely place, very clean. Enjoyed my stay and was able to relax . Communication was easy and quick with the host. Would recommend this location.","Denver"
"8712",4638352,231323351,2018-01-31,102027430,"Conrad","Great people and a great place!","Denver"
"8713",14055472,333002096,2018-10-06,153690012,"Frenchie","Clean, spacious, great location, excellent condition.","Denver"
"8714",21486523,340348510,2018-10-23,5320907,"Sebastian","The tiny house is clean and comfortable and a perfect place for a solo traveller to stay for a few nights. Proximity to good public transport, nice bars and breweries whilst still being a quiet area is a big bonus. Happy with my stay.","Denver"
"8715",21819046,319509664,2018-09-06,152042305,"Brian","It was clean, cozy, and convenient. The amenities were simple but comforting. The personal touches were also nice!","Denver"
"8716",21173565,304539833,2018-08-09,27648603,"Tramonica","The space was very clean, up to date, and in a safe neighborhood. It is attached to the main house with a private entry. Very close to denver attractions but far enough away to get a quiet night's rest! Host was quick with communication and info about the area!","Denver"
"8717",19391528,260703647,2018-05-04,118543450,"D. Mike","Very thoughtful and quick response time to any questions.  Everything is well arranged and homey.  The location can not be beat.  Close to everything in downtown Denver.","Denver"
"8718",14450614,226276764,2018-01-09,38615434,"Evan","Very clean. Central location. Great option for a denver get away.","Denver"
"8719",1035821,229295209,2018-01-22,39628377,"Ariana","Our stay was short, but sweet. Great space, great location, and great communication.","Denver"
"8720",15846078,334349901,2018-10-08,5017595,"Lexie","We had a small issue with gaining entry into the space, but this was resolved satisfactorily with the host. Otherwise this was a good stay, there were many small touches that made the space very comfortable. I appreciated the small kitchenette included, and both beds were really comfy. We just needed a place to crash for one night, and this worked well.","Denver"
"8721",15920792,309786446,2018-08-18,175563226,"Siddhant","The basement doesn't get hot. It's a good place temperature wise. Extra amenities are good like Netflix and the massage chair. Very organized host and it was good living here. Location little away from Central Denver.","Denver"
"8722",12292295,249753265,2018-04-02,11041968,"Natalie","Stay here!!! This place is amazing, great amenities and squeaky clean. We had a 1 year old and a 90 year old staying with us and the house was perfect. Lots of space! Would definitely stay here again. The host was very response to all questions.

Thank you J!","Denver"
"8723",10500808,253208703,2018-04-13,94085037,"Zan","This place is super cute and cozy. While we didn't meet Emily directly, all communication with her was easy and friendly. The home is cute and has everything you need for any stay.","Denver"
"8724",1900638,306587971,2018-08-12,153468740,"Brooke","I had an amazing stay! The room was very comfortable, clean, and homey.","Denver"
"8725",26985504,326569369,2018-09-22,75191281,"Michelle","Great place to stay! Would definitely stay there again.","Denver"
"8726",3166947,246540632,2018-03-25,138297,"Neil & Tina","We had a great stay for the weekend. Charming and clean house with comfortable beds and a great location. Kimberly and Tonya were very responsive.","Denver"
"8727",20624536,246959491,2018-03-26,70706476,"Cherise","Joshua's place is everything and more! Such a great location & pretty house, I would defiantly stay here again! We used the Bcycle they have all over town to explore and it was such a great experience! Joshua was very helpful and responded quickly when we needed something.","Denver"
"8728",13901522,254908743,2018-04-18,77128058,"Roxany","Danielle's place was great! Check in was a very easy process, I felt like I had complete privacy, and the place was extremely clean. Definitely recommend this place to anyone.","Denver"
"8729",24034391,320374349,2018-09-08,151814177,"Jessica","Very clean, cute, stylish home! Five Points is a trendy area with everything in walking distance. Thanks again for letting us stay in your home Adrien!","Denver"
"8730",22657843,308600873,2018-08-16,60345251,"Ella","This lovely suite was clean and in close proximity to the Denver Botanical Gardens and  Cherry Creek shopping. The neighborhood is quiet, aligned with beautiful homes and is  great for walking, jogging or cycling. For me, it was an extremely convenient location. I found the host to be a good communicator,  as well as accommodating.     Would definitely stay again and recommend it to others. Loved it!  Ella Rose (Georgia)","Denver"
"8731",13526515,238755652,2018-02-26,35567907,"Aaliyah","Location is awesome. We were literally no more than a 5-10 drive to most things in the city. Rob and Tiffany were super responsive throughout the whole process and could answer questions that we had. The only issue that we had that TVs didn't have cable or work properly and on the day we arrived the house was freezing. The heat was all the way down and it took a day in a half to properly heat the home. Also, a fuse blew and we had trouble finding the fuse box and when we called about it people didn't seem to know where it was. Once we found it, we were able to switch the fuse and put it back on.","Denver"
"8732",20624536,262693768,2018-05-09,187249095,"Joe","Great location for going walkabout to many trendy eatery’s pubs and shopping. Short easy drive to all major attractions and destinations. 
Nice cozy atmosphere!","Denver"
"8733",24035266,342343922,2018-10-28,50149607,"Cameron","Thanks!","Denver"
"8734",25080368,290031344,2018-07-13,201684804,"Sitney","This place is incredible! Had a relaxing night. Would stay here again.","Denver"
"8735",21463028,273933796,2018-06-07,27807081,"Kyla","We had a great stay at this perfectly renovated home. The beds were comfy, the aesthetics were on point, and communication with the owners was easy-peasy. Thank you!","Denver"
"8736",20730936,261675254,2018-05-06,23117571,"Lauren","Julia's home was absolutely lovely! Thoughtfully designed, immaculately kept and outfitted with everything you could need for any length of stay. It is centrally located walking distance to the offerings of RiNo and is near enough to downtown to catch an inexpensive Uber/Lyft. The space is light and bright and the attached patio was an extra plus. Next time I visit Denver I'll happily book Julia's place again!","Denver"
"8737",18008954,231515840,2018-02-01,151961492,"Elena","Really great place to stay.  So cute, comfortable, neat and clean, the host Emily is so nice, communication was super easy an with quick responses.  Great area in Denver to stay in, so many things/places in walking distance.","Denver"
"8738",20816094,246102015,2018-03-24,170419184,"Blake","Very nice house! Plenty of space and a great kitchen! Safeway and Walgreens within short walking distance and many restaurants to choose from close by. The neighborhood is very quiet and friendly. I would definitely come back and stay!!","Denver"
"8739",20558528,235402036,2018-02-16,92516090,"Damion","Great location across the street from the Ogden","Denver"
"8740",4504068,256463338,2018-04-22,168538356,"Wendy","David and Virginia's place is cozy and comfortable.  They are lovely, friendly, interesting hosts and the continental breakfast is an added bonus.  I expect to stay here again in the future.","Denver"
"8741",21025584,228218368,2018-01-18,102877806,"Andy","Cannot recommend highly enough. Kendra and Nate were perfect, gracious hosts. With this property you are not just renting a place to stay, you are renting a home! Exactly as described on the web site, spotlessly clean, all the necessary amenities, and hosts who go above and beyond to make sure your stay is perfect!","Denver"
"8742",20324521,223697952,2018-01-01,21809495,"Cody","Spent 4 nights here over NYE. Place was clean and had every amenity you could ask for. It is a bright room near train tracks but Aaron thoughtfully provides you with sleep masks and ear buds to make it not a problem at all. We slept great and will definitely be back soon.","Denver"
"8743",22638292,327251385,2018-09-23,163074071,"David","Very clean and in a great location. Jackie was friendly and responded very quickly when there was a little hiccup checking in.","Denver"
"8744",15692516,330646689,2018-09-30,6609584,"Brian","Place is accurate as described.  It is a shared apartment with each bedroom being locked by an electric keypad including the front door which makes access convenient and easy.","Denver"
"8745",22303051,246945185,2018-03-26,65090692,"Lori","Great place to stay!!  We felt very spoiled. From the super comfy bed to the fantastic water pressure we loved the place. Jeff and Tonya were very responsive with all communication and went above and beyond to make us feel welcome.","Denver"
"8746",4031188,341771089,2018-10-27,73817883,"Tina","Kellen was a good host. The check-in process was really easy and he was really accommodating. The location of the apartment was perfect and within walking distance or a short Uber ride of everything we wanted to do in Denver. I will say that the apartment felt more lived in than other places we have stayed in with Airbnb, but overall we had a good experience.","Denver"
"8747",13880152,287918153,2018-07-08,24745663,"Nara","My partner and I had a great stay in Jenee's home. She was so understanding when it came to our late checkin and unexpected early departure. Having the keyless entry made everything work smoothly. The bed was so comfortable too! Definitely a wonderful place to stay when in Denver.","Denver"
"8748",20154324,347026798,2018-11-10,214095293,"David","A quiet house in a convenient spot.","Denver"
"8749",15746223,231751303,2018-02-02,134216022,"Shanice","This place was super cute and comfortable! Located extremely close to Downtown Denver, as well as, easy access to highways. Roku attached to TV was a nice surprise. WiFi was stable. Plenty of outlets. Plenty of restaurants in the area to choose from and Eva was a wonderful host!","Denver"
"8750",19207597,292300318,2018-07-17,128567488,"Apolonia","Awesome location. Very stylish and comfortable Place. Would definitely stay there again","Denver"
"8751",22506969,283873241,2018-06-30,146021286,"Vincenza","This place was great, they have a wonderful outdoor space  y family enjoyed. Shanna and Chris were very responsive and have super nice neighbors.","Denver"
"8752",13474217,229268624,2018-01-22,25797660,"Sean","Nice place, would come back again","Denver"
"8753",18396744,275706779,2018-06-11,26216857,"Steve","Tim’s spot was very modern and provided a clean relaxing place for us to stay!  Walking distance to some bars and a $5 Uber away from LoDo.  Beds were very comfortable and had enough fresh towels and blankets for the whole group.  Tim was very responsive to many of our questions before the trip and was very accommodating to our requests.  Would stay here again in a heartbeat!","Denver"
"8754",21182492,252666754,2018-04-11,129720604,"Angela","It’s exactly what you see... great host and awesome apartment... very close to several attractions I would definitely recommend to book with grant.... I had a wonderful 1st time in Denver","Denver"
"8755",8390543,319201980,2018-09-05,16682953,"Peter","Amazing deal! Nice little place located within minutes of many fun things to do.","Denver"
"8756",13550337,230233101,2018-01-27,156476626,"Brian","Great location, good communication, clean and comfortable place to stay in downtown Denver. Would definitely stay there again!","Denver"
"8757",20914531,345661288,2018-11-05,74318507,"Shelby","Loved the location as well as the house! It was the perfect size for what we needed on our trip to Denver. The water wouldn’t get very hot which was a little annoying as well as no TV/radio or coffee (which is very important!) Regardless, we would definitely stay again :)","Denver"
"8758",13223264,242909706,2018-03-13,117599978,"Jenalyn","Jesse was an excellent host! The space was very clean and spacious. Jesse has a guide book with tons of great suggestions for the area. Great location! Would absolutely stay again!","Denver"
"8759",21463028,257866425,2018-04-27,172027462,"Denise","Lovely home with lots of beautiful natural light and modern accommodations. Nice to have ample parking for multiple cars. Claudia & Jeremy were wonderful to work with and had great communication.","Denver"
"8760",19824212,327364259,2018-09-23,196693734,"Devan","Jason is an amazing host and thoughtful to the last detail. Any information I needed was listed in a welcome letter. It was my first time staying in an AirBnb and he set the bar high! Highly recommend to anyone coming to visit and would gladly return to stay! He has a stylish, and modern home with his own little touches for guests! 10/10!","Denver"
"8761",17530389,319536722,2018-09-06,212824907,"Deon","This place is perfect!!! I can not think of anything that I would change about this location. It was clean, safe, easy to access, was centrally located, offered great amenities and the host was great.","Denver"
"8762",20568074,335289322,2018-10-11,64465156,"Nakul","Caroline's place is a great find and very close to Downtown Denver. We had a comfortable stay and would recommend to everyone.","Denver"
"8763",19636589,237142486,2018-02-21,8659271,"Nicholas","Nice, new, and clean as advertised close to Union Station, Whole Foods, and restaurants. No issues during our 2 night stay.","Denver"
"8764",25976175,305025845,2018-08-10,1627950,"Tim","This is a nice, modern 3-story townhouse, just south/west of downtown Denver.  With 3 bedrooms and 4 (!) bathrooms, this place is very spacious.  The owners typically live here, so you will see their stuff, pictures, etc. throughout the house, but there's still plenty of room for your own gear.  Note that the patio is pretty small, and not private at all, with the adjacent townhouse units having their own connecting patios, but this was the only slight negative we found.  Very nice to have a dedicated parking space in the back.  And there are good restaurants & bars within a 10-minute walk, or an infinite amount of cool spots to check out within a 5-to-10 minute drive.  Finally, the owners were super-nice to work with, and we had a totally smooth & pleasant stay at their casa!","Denver"
"8765",16227216,296872977,2018-07-26,57263068,"Michael","Great spot!  You can't go wrong............location, location, location! Value!","Denver"
"8766",22434637,261683656,2018-05-06,127101502,"Kendrick","This place is so nice. It was so clean I didn’t want to mess anything up. The area is kinda sketchy but completely safe. I would recommend it to anyone","Denver"
"8767",14423349,245522476,2018-03-22,53358443,"Steven","Great location for exploring Denver! Had a great time here","Denver"
"8768",19172798,302567380,2018-08-05,49969457,"Todd","The location was in a great part of town and the space was wonderful. We couldn't have asked for anything more. All of the communication was quick and they were very accommodating.","Denver"
"8769",25770124,327427241,2018-09-23,58458350,"Carlos","location, location, location!!! I felt like the everything I wanted to see was with in walking distance from here. it was a beautiful place and Ivan was a great host.","Denver"
"8770",23005566,243335206,2018-03-15,109070395,"Scott","Very accurate descriptions by John","Denver"
"8771",24828537,338884050,2018-10-20,220267950,"Riley","Chris's place was awesome! Not far from downtown Denver, and a very nice place!","Denver"
"8772",20476281,262700268,2018-05-09,176635129,"DeeAnn","Nice clean place on the inside and close to downtown. Just a $10 - $12 Uber ride there one way.  Nice deck and patio but no chairs to sit out and enjoy them. :(  Neighborhood itself is a little sketchy but neighbor right next door is very nice!  :)","Denver"
"8773",18950106,337290583,2018-10-15,58590914,"Sameer","Glady’s place was amazing! Everything was just as described. She was the best host and her hospitality was outstanding.","Denver"
"8774",22067634,243322723,2018-03-15,162604885,"Fangwei","Stephanie is so nice, her apartment is clean and cozy. Most importantly, this apartment is within walking distance from Denver downtown. Highly recommended.","Denver"
"8775",22562998,283846100,2018-06-30,60620474,"Donna","This home and location were perfect!  The home is very clean and decorated well.  It is within walking distance to restaurants and shops. The neighbors are very friendly. It is also located close to downtown Denver.  The only drawback was having to go upstairs to use the restroom. The owner is easy to contact via text.  We loved our stay!","Denver"
"8776",21151336,286210476,2018-07-05,7647662,"Kelly","Nice location. Very well decorated. Hanna was knowledgable about community, restaurants and parks. Great yard!","Denver"
"8777",11338921,245772162,2018-03-23,18326665,"Nathaniel","Fantastic spot. The type of place that makes you love using Airbnb instead of a hotel. So much character, loved it!","Denver"
"8778",3479122,248527887,2018-03-31,5601340,"Kendalyn","The scene around Sam’s place was awesome. We walked to Great Divide Brewing right across the street and ate at a great Thai place around the corner and stopped at a cool rooftop bar along the way. It was also awesome having gated parking. Perfect way to spend the night in Denver!","Denver"
"8779",9492971,318514618,2018-09-03,75487632,"Matt","Quite simply this is AirBnb done right!  Quality throughout the entire apartment.  No shortcuts taken.  It’s obvious Kent and Sara take pride in their AirBnb.  All of the appliances are upper end.  Kitchen is fully functional right down to sharpened knives.  The level of attention to detail is unparalleled in this price range.  Check in was a breeze, parking is convenient, amenities are close and options are plentiful.  If you’re going to Denver and this apartment is open stop your search and book it.","Denver"
"8780",18996370,272553380,2018-06-03,10469535,"Jacob & Leah","We loved our stay! From super nice finishes, close proximity to restaurants and parks, this place was a perfect match for us. Travis was very quick to answer questions and a great host. We’d visit again!","Denver"
"8781",21141369,272630178,2018-06-03,30853235,"Ashley","Excellent location & value!","Denver"
"8782",7817254,318478505,2018-09-03,185008967,"Michael","Will and Mary are excellent hosts. They have a lovely home in a great neighborhood.","Denver"
"8783",20236195,348626913,2018-11-14,67187530,"Wanda","Emily is always gracious and her place is absolutely fabulous!! Convenient to grocery, restaurants, and the location is central to everything.  I stay there whenever I visit Denver!!","Denver"
"8784",21454930,339476833,2018-10-21,112613204,"Nikki","Christina’s place was beyond cute, in a great area of downtown Denver, and perfect for our stay. The place was extremely clean and cool. Off street parking was awesome and we felt very safe. Thank you Christina!","Denver"
"8785",7577128,280243647,2018-06-22,63558920,"Sage","This house served as the most beautiful, clean, spacious, modern, stylish and peaceful Denver oasis for me and my 3 friends after a weekend-long camping trip in Rye, CO. My boyfriend and I stayed here with another couple and it was absolutely perfect for both couples. It had everything we needed and was super close to some awesome coffee shops, breweries, restaurants, etc. We couldn't be more grateful for the easy-going and generous hospitality Jeff and JP provided. Would absolutely stay here again in a heartbeat!!","Denver"
"8786",25633164,345273934,2018-11-04,161001026,"Kim","Rod was great, very friendly and hospitable. The private lower level was exactly as I expected. This location is great if you want to be close to the action at DU.","Denver"
"8787",9882316,240695848,2018-03-05,50538113,"Ariel","Jeanne is no nice and considerate! All of my family love the stay here! We would stay again if we have chance! BTW, Jeanne's homemade bread was sooooo good!","Denver"
"8788",81540,262648019,2018-05-09,22501810,"Lauren","I did a long term Airbnb (~3 months) while making the transition from California to Colorado and it couldn't have been more perfect.  The neighborhood is amazing!  Lots of restaurants, coffee shops, and amenities in walking distance or within less than 2 miles.  Very safe/easy area for walking/running/biking.  Only about a $15-20 Uber/Lyft ride to downtown Denver.  

The apartment was completely spotless.  The kitchenette is very functional - enough to cook full meals if desired!  Although the bathroom is small, I didn't have any issues with it.  There is a very large walk-in closet for hair/make-up etc.

In addition, Jess was probably the best Airbnb host I've ever had.  Super responsive and friendly.  I was happy to be able to meet her and her partner briefly during my stay.  I wouldn't hesitate to book this place!","Denver"
"8789",4051568,287881520,2018-07-08,107204503,"Abigail","Cute and comfortable place. It's a little far removed from downtown but a great place for a group to stay.","Denver"
"8790",15957767,323459904,2018-09-15,32312150,"Jason","If you enjoy a hostel-like experience, Aneissa's place will provide you a good one. It might take a while to figure things out in the beginning, but once you do it should be a fairly pleasant stay.

Expect to get your room code on arrival day. Aneissa should already provide you the front door code and wifi details beforehand,  so make sure to check your itinerary again once you check-in, if she isn't available.","Denver"
"8791",9251803,283393246,2018-06-29,108445643,"Hank","Spectacular views, great location, great place to stay. We would stay here again","Denver"
"8792",14837376,232373765,2018-02-04,171004411,"Ekundayo","Meagan was an excellent host! She was very quick to respond and help with questions throughout placing the reservation to following up on our stay. She definitely eliminated my worries as a ""newbie"" to AirBnB. Her place is cozy and suitable for up to 4 adults comfortably. There are no bedroom doors, but the apartment layout allows for privacy. The bathroom/shower/tub is a good size. And, if the weather is nice, the walk to downtown is not bad at all. Stock up on snacks/food because there aren't any places to grab something quick from in the evening. My sister and I enjoyed Denver and Meagan's place helped make it comfortable and memorable. To anyone interested... Enjoy!! :-)","Denver"
"8793",24494233,303049940,2018-08-06,136396000,"Angela","Overall this is a good value! Host is quick to respond and very helpful. The house doesn’t have A/C and isn’t in a neighborhood I would feel comfortable leaving the windows open at night. We did have a hubcap stolen so just be cautious but overall nothing to really worry about. The house has great security! Has a homey feeling and great space.","Denver"
"8794",7305805,263704277,2018-05-12,107260856,"Ryan","The kitchenette is wonderful and very well kept. Carrie was amazingly accommodating to our needs, which we are so grateful for. We enjoyed our stay here and will definetly be back:)","Denver"
"8795",18361467,288438815,2018-07-09,138550550,"Trish","We enjoyed our visit. Chris responded quickly to any questions. Check in out out easy. Never had problem with parking. Area going through changes and we found local bakery, coffee houses and restaurants that we loved to support. We were able to walk to many restaurants and breweries. 
The unit had everything we needed for our visit.","Denver"
"8796",21368214,249067744,2018-04-01,171030139,"Sarunya","Design: The design of the whole townhouse, including kitchen, bathroom, door trim, baseboard, etc. is urban modern which is our design style so we loved it.  When you walk in, the place feels super clean (and it is).  It is well decorated and is also well stocked (utensils, hot chocolate, coffee, pancake mix, etc.).  The rooftop is nice and would be a good place to hang out on a nice day.  Just some advisories: 1) There are a number of steps to climb (from the front door up to the living room up to the bedroom and up to the roof, if you go there).  We didn't mind the steps but if you are someone who does, it may be a consideration point.  2) The garage is small.  It's big enough for a mid-size car or smaller but anything bigger than mid-size does not fit.  

Location: The location is great - situated just Northwest of downtown Denver, which makes it easy to get around.  The neighborhood has a coffee shop, wine shop, pub, salon, and restaurant within a convenient walking distance.  There is a supermarket a few blocks away which also is convenient.  

Inquiry Response: Pretty quick, usually within an hour or two.

Overall it was a great stay and we would stay again.","Denver"
"8797",16720356,281251414,2018-06-24,168254552,"Lynn","I love the location, space, cleanliness and private bathroom","Denver"
"8798",17900323,241083502,2018-03-07,28559627,"Juan","Christie is great.  Nice clean place, incredible location and she knows the area well with a lot to navigate through.","Denver"
"8799",6373869,345333449,2018-11-04,83440461,"Damian","Great overall stay. Ryan’s place is prime for weekend visitors!","Denver"
"8800",21074321,301714254,2018-08-04,12057551,"Ian","Cool neighborhood and house. Some nice restaurants and coffee shops are nearby, and downtown Denver is a short walk. Elise and Sam were very gracious when I woke them up early Saturday morning because I'd locked myself out of my room. I would definitely stay here again. One minor criticism is that the windows in the room don't open--and it was hot when I visited! But two big fans were provided, which helped a lot.","Denver"
"8801",16589595,227886574,2018-01-16,34033587,"Dana","Tiela’s Place was incredibly clean and comfortable, and close to the airport. I slept well and enjoyed the huge bathroom, plus extra blankets and a heater. Thanks guys!","Denver"
"8802",27426721,350196235,2018-11-18,126032648,"Dan","wonderful place! highly recommended.","Denver"
"8803",19501629,230708001,2018-01-28,31277063,"Nirvanna","Sarah and Leah have a very nice, safe apartment to stay in right near Denver Downtown. I was traveling for business and was able to walk to work every day. It's also very closeby to lots of shops and restaurants. The apartment has pretty much everything you could need. There's great water pressure in the bathroom and the shower gets really hot! The bed is a very soft memory foam. The best part of my stay for me was the diligent communications about access and check-ins from Leah and Sarah. Everything was very straightforward. No weird surprises! Also, I only saw the dog once.","Denver"
"8804",12267876,299345183,2018-07-30,134728477,"Jezreel","Perfect location, stylish and super comfortable","Denver"
"8805",24474523,315744384,2018-08-29,210782141,"Taylor","Very awesome, great location! :)","Denver"
"8806",18008954,242887179,2018-03-13,115730879,"Yadir","Lovely place!","Denver"
"8807",16312814,338899848,2018-10-20,63968386,"Sarah","Jack's place was great for my husband and me! Close enough to 16th Street Mall where we were headed. The fridge had some waters and a couple beers which was perfect after a long drive, plus there was a Kuerig and coffee pods for the morning! The app he uses as a key is amazing, so getting in was easier than any AirBnB we've stayed at. The suite was clean and had a very comfortable bed (nice and firm). There is a physical key for the room so you can secure it when you leave.","Denver"
"8808",23626064,314350009,2018-08-26,73154534,"Doug","Great, clean, modern space","Denver"
"8809",12378764,333684096,2018-10-07,10233512,"Andrea","Great place for our family!","Denver"
"8810",5558592,256463792,2018-04-22,84685709,"Kyla","Great place you won’t want to leave!","Denver"
"8811",25187562,275221785,2018-06-10,190808002,"Julia","Great location, modern and stylish feel, and super responsive hosts.  Having a garage is wonderful.  The rooftop terrace provides beautiful views of the city and mountains, and is spectacular at night.  Centrally located and easy to get around town.  Friendly and kind hosts who made everything easy.","Denver"
"8812",23542700,293630090,2018-07-20,8223148,"Annie","Carter’s place is perfect for exploring Denver! Close to a very cool part of town with yoga studios, vintage stores, coffee shops and great food. The apartment is clean, cozy, and comfortable. We highly recommend staying here when you visit Denver!","Denver"
"8813",15817834,328290982,2018-09-25,91328357,"Megan","Ashley’s place was very clean and stylish. There is a lot of space, and everything was very comfortable. Nice quiet neighborhood.","Denver"
"8814",23745320,311628879,2018-08-21,118758898,"Paige","Great location, very 420 friendly, and  great recommendations for things to do and places to eat!","Denver"
"8815",12990793,245319514,2018-03-21,115999517,"Anne","The space is beautiful and walking distance to more restaurants and breweries than I can count. Our host was very prompt with responding to us about questions and was so sweet :) We had a great time on our first visit to Denver and wouldn't hesitate to stay here again!","Denver"
"8816",21176588,249765623,2018-04-02,180082962,"Jinchao","Nice place","Denver"
"8817",23045818,250337838,2018-04-04,180645430,"Steven","Great spot witg a great view if you wanna just get aqay","Denver"
"8818",14450614,263717969,2018-05-12,105018725,"Vidra","Sierra's place was in perfect distance to the city and other very cool, eclectic streets! There's a restaurant basically on every street with tons of breweries nearby. 

Would definitely stay again!","Denver"
"8819",13815789,265018469,2018-05-15,13161390,"Daesha","Matt and Sarah are such warm and friendly hosts. Their place is lovely and well appointed. Most of all, they went out of their way to make sure we were comfortable and had a great stay. Would definitely recommend staying here.","Denver"
"8820",833937,348110930,2018-11-12,38114974,"Ryan","Eliza's place was perfect for our trip! I will absolutely stay there again if it's available.","Denver"
"8821",22376243,348407559,2018-11-13,203104552,"Krissey","Jessica's condo was super clean, comfortable, and very welcoming.  The kitchen was equipped with everything needed to cook.  Bed and blankets were soft and super comfortable.  The location was probably about 10-15 minutes away from activities such as denver zoo and museums.  Great place to stay for a couple nights.  My boyfriend and I had a great time staying here.  Jessica was a great host and provided thorough instructions on how to find the condo and where to park.","Denver"
"8822",22408497,286212045,2018-07-05,192245388,"Savannah","Very well kept. Beautiful space with great amenities, good instructions on how to get there, what the house rules are. If you’re looking for a lovely getaway or you’re passing through I recommend this place!","Denver"
"8823",17639842,274626632,2018-06-09,4397437,"Ryan","Hip apartment in modern building. Comfortable furniture plus nice big bathroom.  Location is walking distance to Coors Field, several markets for groceries, Denver tourist attractions, cool restaurants, and the interstate for travel to other places. Quiet for us, except for Friday night when music downtown was audible. If you have a car use SpotHero to find parking. Host was very communicative and friendly. Be advised the next block over has a couple homeless shelters so you will get asked for change a bunch.","Denver"
"8824",26055653,331134242,2018-10-01,30969991,"Emelene","Five stars all around! One of the best AirBnB experiences I've had. Danielle has an incredible home. Decorated in such a welcoming fashion. has all the accommodations and conveniently located to all the fun places, in a quiet neighborhood. Danielle even provided me with all her favorite local hangouts in great detail, she was also super accessible. 100% would recommend.","Denver"
"8825",16603848,266201317,2018-05-19,7376727,"Austin","This place is small but it’s been nicely redone and is well equipped.  Obviously close to many great restaurants but this newly gentrified neighborhood is still painstakingly working out the kinks. It’s very loud.  I thought after a couple weeks I’d get used to it but the interstate noise was always present and opening the windows for fresh air wasn’t in the cards.  The air conditioning was great for air movement as an alternative but not the same.  Neighbors were mostly quiet except for the barking dogs next door who liked to terrorize our toddler every time we walked down the driveway.  On our final night my work truck was spray painted, luckily not terrible, but enough to spend a couple hours having to deal with it.","Denver"
"8826",21608401,266267195,2018-05-19,112236182,"Andre","Brilliant view of the Rocky Mountains up on the 14th floor!","Denver"
"8827",16037872,286158237,2018-07-05,47328221,"Jane","Great location and easy to get to. Helpful host and very responsive.","Denver"
"8828",13194349,316637663,2018-08-31,212483521,"Abby","Perfect spot for two. The shower is unreal. The renovation of this place is innovative and cozy! I would definitely stay here again.","Denver"
"8829",17624530,342507957,2018-10-28,142696425,"Cory","Will rent again. Great for large groups in a perfect location!","Denver"
"8830",20706402,326640240,2018-09-22,13206984,"Melanie","We greatly enjoyed exploring Denver with our 2 young children from this central location.  There were multiple walkable restaurants and other activities in City Park including a museum, the zoo, 2 playgrounds and a Saturday Farmers Market.  The pictures of the home were accurate.  Shannon and Marcos provided items for kids including a pack'n'play and gates for the stairs which are very helpful for those traveling with young children.  There is a sink in the downstairs basement bedroom, but guests staying in the basement will use the toilet on the main level and one of the 2 showers on the second floor.","Denver"
"8831",22305207,340008560,2018-10-22,184696244,"Melissa","The house architecture and beauty is so delightful and welcoming. Everything is impeccable. Everyone will feel
readily at home with first class amenities and tremendous style. It’s ideally located to downtown Denver. We walked everywhere. And John was a fantastic host.","Denver"
"8832",14400194,301755072,2018-08-04,59502675,"Stephanie","The place was in a great location and great for me and my boyfriend. The building was secure and our car had a good spot off the street. There was a lot of food options close by as well. Michelle communicated great before and during our stay. Our only issue was when we woke up we had bug bites. We've told Michelle about this issue. We'd recommend this studio once the bugs are cleaned!","Denver"
"8833",19862324,310628529,2018-08-19,71867442,"Mojhon","Juliet was a great host and the location of the home was perfect!","Denver"
"8834",18950106,287879077,2018-07-08,145245401,"Emily","We thoroughly enjoyed our stay at Gladys’s. Will definitely check to see if it’s available when we visit Denver again!","Denver"
"8835",4031188,298830418,2018-07-29,36994793,"Jessica","Look no further! Kellen’s place is perfect. Secure parking right in the middle of downtown, easy check-in and out, very responsive host. We were attending the Rockies game on a Saturday night and it was a very short and easy walk (less than 10 minutes). Balcony is a nice addition too! Would definitely stay again.","Denver"
"8836",18961512,282529023,2018-06-27,20026031,"Corbin","Great space! It's a really cool layout to relax in for a few days. The biggest downside was from outside the building. Across the street is a community center and I assume they were preparing for a dance performance. Loud music was played between 7pm - 10pm each day. Not going to lie, this was pretty annoying, but I assume this is not an everyday normal occurrence, though it was for me.

The apartment is less than a 10min walk to a great strip of restaurants and bars. Short lyft to downtown or a nice walk if the weather is nice. 

A beautiful community park across the street. Really wish I had more time in the mornings to go for walks and take in the neighborhood more.

All in all, an enjoyable experience. I saw a couple of bugs because there's some minor exposure between windows, but hard not to expect to see a bug or two after a day of summer rain.","Denver"
"8837",11789571,333849016,2018-10-07,193315335,"Nobuko","Great location! Nice and spacious. Easy check in. Would recommend staying here if you like quiet neighborhood.","Denver"
